"Height","Age","Income","SAT"
64,20,12369,1339
63,53,39653.97,912
67,23,28179.68,1061
75,20,75262.31,972
71,33,16804.89,832
67,89,15910.12,871
71,22,22246.96,956
71,28,65767.56,991
61,54,127720.44,1434
66,39,21841.97,1596
68,36,48084.41,1374
75,35,10036.12,1082
70,67,51434.64,1123
68,28,34198.18,993
67,62,30851.33,1093
67,35,41738.63,1024
63,38,14511.38,948
63,88,62607.71,1008
75,87,40753.65,797
66,72,94966.97,835
63,18,8187.18,1175
62,38,54373.03,911
72,43,48698.93,924
70,55,41234.08,1032
65,66,39027.81,988
75,85,114236.73,1230
68,45,19873.42,1273
70,85,12069.63,1205
66,72,28262.61,1015
63,56,17194.5,776
70,33,17897.83,1025
71,55,5021.65,674
73,21,24311.85,917
67,88,38132.9,1454
68,85,39369.63,1202
68,72,23263.8,1011
72,87,18558.17,1170
67,38,10807.46,1309
68,50,47263.92,978
72,21,41644.87,1280
68,36,6389.06,972
69,49,56730.29,1282
69,40,10074.99,695
64,82,39561.65,1062
64,63,25389.56,1325
64,47,62431.87,1138
71,71,85652.06,764
73,47,62755.47,1317
70,48,100867.64,1024
74,26,33467.58,696
64,89,55138.47,1314
68,39,2565.9,1447
70,62,80123.59,555
61,67,2183.2,1119
65,71,15190.32,912
62,43,97594.88,1120
63,52,14505.14,901
67,89,7322.06,1079
67,72,17882.67,934
67,35,11061.29,1486
68,39,25706.02,979
68,65,4842.7,901
67,24,14360.18,1415
70,23,45916.84,1216
65,52,19024.4,1257
66,46,85381.81,1021
75,59,22841.03,1000
71,46,3204.35,836
68,30,7830.56,1064
69,18,65824.19,1103
68,44,28683.6,605
72,61,23232.47,828
69,52,31928.83,1083
77,80,52515.82,1311
71,73,17878.58,956
66,53,30289.95,748
69,51,33908.26,1180
71,75,47299.91,954
76,59,2068.1,920
79,71,95163.96,1079
72,18,12222.43,1119
70,70,42742.19,812
69,77,33124.13,971
72,25,32147.93,967
69,55,19137.97,673
67,52,103721.36,880
66,70,7875.72,909
71,66,21169.91,1243
67,41,13724.9,1158
73,58,52816.13,1061
64,41,18910.09,911
68,52,7579.98,903
68,27,37793.75,1327
74,24,22211.14,400
79,69,8652.81,731
59,23,22644.49,1150
74,86,122074.88,1249
74,42,28683.48,904
68,77,22657.64,1043
66,28,10419.56,1172
66,18,13027.33,1197
66,37,101095.2,1265
76,27,63328.87,719
69,43,24504.18,1443
67,68,13533.47,1421
65,77,51095.99,1073
76,58,34533.89,1042
75,30,11589.27,1099
70,30,114910.71,1228
67,22,57582.45,1302
67,70,12873.79,1132
74,50,46892.37,1119
66,55,21712.17,687
66,63,60991.59,1043
72,49,33204.01,973
66,40,19187.98,885
71,66,47188.96,779
72,76,137215.78,1271
73,33,12231.69,1055
74,82,23235.84,1010
71,56,15368.09,1535
67,76,34453.67,1398
70,52,66960.87,712
71,43,36048.44,1261
67,26,9290.78,913
64,70,46000.38,814
70,28,46059.11,1175
62,53,90244.92,1557
72,83,56345.17,1386
69,33,31702.3,1231
75,43,13486.18,590
81,35,48882.46,1074
78,26,86262.84,774
70,43,26769.91,840
68,64,19104.23,725
70,51,44855.09,1003
72,38,38857.94,1314
73,77,73271.61,826
66,71,42040.29,847
72,50,26319.31,984
73,47,27092.44,740
63,66,33601.56,1088
67,42,42632.28,862
70,63,37867.36,1572
74,21,4494.1,1252
72,36,41398.53,1108
67,40,6107.87,1209
75,67,16931.56,1110
62,68,37502.36,916
68,48,30986.15,1038
62,27,90788.44,759
71,84,102810.12,1187
61,77,12684.64,1174
76,54,66437.68,1579
72,86,61520.05,964
75,54,16908.12,818
71,77,60272.23,1119
62,55,67417.46,1204
67,27,18565.34,998
72,53,37782.19,702
70,41,52430.71,1128
75,75,15128.55,1002
62,43,47921.77,1382
68,67,86938.66,923
62,19,38120.74,1309
69,20,45430.13,1293
71,61,7187.85,820
62,26,19659.05,1127
69,22,16208.32,1355
65,59,31588.63,1064
61,89,59113.07,1316
72,82,79526.9,749
69,57,5655.53,1100
70,80,19482.96,1020
74,80,7432.76,1030
70,48,116029.7,1306
67,51,71219.21,1037
67,43,60026.6,1245
72,40,36034.76,1196
72,45,43931.68,1222
68,25,43412.26,1393
65,26,42432.7,761
70,26,10454.37,718
71,38,28957.65,756
68,30,39981.92,807
68,70,47439.64,1198
68,25,37667.63,671
64,24,46373.44,1589
71,54,25898.59,1057
65,39,30485.56,1089
73,88,9450.59,847
72,19,52540.81,1232
66,58,48813.27,1218
71,88,40933.69,876
70,84,20327.1,818
67,67,17559.58,907
65,65,31845.22,1256
75,79,64904.16,1030
67,87,39129.89,1131
62,60,26440.26,1053
71,35,11410.4,1101
66,32,35546.53,1127
74,54,46864.34,745
72,20,73395.69,1080
69,22,9142.59,1002
74,49,27775.95,901
69,79,56116.96,1103
76,67,26067.43,1456
73,45,73219.61,1318
71,54,37624.75,1214
71,23,15660.3,1151
65,33,62168.96,1260
72,36,50334.37,758
76,83,26054.24,1086
70,72,55784.35,1524
72,34,51545.75,1329
65,87,24191.65,938
69,21,14028.39,1276
61,39,28068.59,834
65,77,35839.56,700
70,31,14186.36,779
72,38,60848.67,1386
65,54,35449.44,922
73,73,18552.05,1246
70,44,66113.66,858
68,39,88810.19,1243
76,53,21056.69,1466
76,51,34528.6,1287
69,71,12486.03,743
72,75,19227.78,1013
67,86,47751.53,1086
65,89,50681.29,816
66,76,10894.84,881
68,48,17052.39,1201
64,27,17665.72,1126
73,76,46278.15,875
73,77,16674.38,1089
65,37,129795.84,994
69,51,28035.26,1310
68,29,3925.45,1371
67,72,32544.68,715
70,54,19173.75,1506
66,41,69234.65,1146
75,66,54334.54,645
69,26,98643,1114
69,44,26946.43,1438
63,84,25547.85,1026
67,57,35621.98,1375
70,81,21408.84,1013
76,26,32404.4,636
74,37,111517.23,1120
66,30,14418.85,1373
72,89,23991.31,1007
68,72,27540.92,847
73,54,74624.09,870
71,28,61549.56,864
73,69,18547.39,625
71,42,84292.5,983
62,60,42461.07,714
74,37,79115.17,1006
65,73,70143.8,984
70,51,140651.69,1396
68,81,37963.11,929
68,80,58129.07,1173
66,59,83673.98,898
71,64,79863.48,1231
70,68,50436.61,1006
70,54,34817.85,854
68,41,56857.58,1236
69,74,28099.26,1600
68,34,20437.06,1312
67,78,40223.49,1210
76,55,37957.77,1179
71,30,111891.39,1077
61,63,21588.87,967
69,80,53051.81,1128
74,51,29888.16,1150
69,75,68651.6,1082
71,26,47868.54,712
58,74,51723.38,1158
67,43,8873.87,1325
69,63,7339.94,949
66,81,5861.67,1201
70,79,13860.99,1060
62,22,11147.01,828
70,54,31749.1,1107
67,79,14627.03,1004
71,72,26662.14,1357
64,89,37735.37,1003
63,66,19985.12,1104
70,19,3207.59,995
74,87,35245.7,1058
65,45,9832.06,1137
66,38,17646.89,1061
66,76,77993.38,1064
67,22,29681.37,1070
66,35,60126.55,999
66,71,71243.66,1077
66,41,29657.66,881
70,38,26324.7,933
72,56,16761.34,934
69,32,23714.43,1283
68,67,35813.72,1050
71,88,9836.7,974
69,77,61189.65,1152
66,77,23383.6,1175
63,86,27747.4,1238
61,52,23826.95,1550
67,84,37774.4,1218
70,40,52108.55,841
65,64,65043.22,1053
66,88,62706.56,752
68,39,43774.37,1114
68,84,57428.79,1099
71,62,84574.24,893
69,87,42888.29,1246
73,80,32674.2,1344
70,68,15321.75,723
73,33,7896.47,887
73,22,33466.19,1134
73,36,26462.29,1143
73,24,28742.91,990
71,80,38778.9,1240
70,30,34075.32,1084
67,82,9848.63,771
68,79,17994.08,1290
63,74,10339.59,1426
69,28,31558.94,1112
68,20,28252.7,1289
66,62,18174.97,1034
62,35,42138.79,1095
73,63,11297.77,1295
70,18,17401.05,1128
68,18,43705.66,1268
66,57,58106.96,926
66,44,28530.73,1052
69,61,65794.09,1102
71,59,44604.3,1328
70,86,19419.02,1261
68,78,9593.41,792
63,69,72234.2,1165
67,24,26292.63,1100
72,35,83074.89,1268
75,78,24537.53,1165
68,67,73691.25,937
64,28,39011.09,1280
73,30,68339.53,1001
67,80,27457.51,941
68,33,88582.07,1057
72,73,4759.91,1106
67,20,13816.55,1446
70,60,15200.73,830
69,65,29415.17,994
65,60,69144.5,921
69,73,34597.48,1147
69,73,107876.1,1060
64,89,56738.26,1192
74,76,12155.53,641
71,26,17262.78,1207
63,70,49756.73,1201
68,62,76143.34,1001
63,65,14287.45,848
69,67,49628.35,1269
72,41,69240.34,1030
67,63,92453.86,1414
71,43,125153.8,1175
70,47,12925.42,1069
67,67,104646.54,870
71,87,16433.49,768
73,77,74790.03,842
65,27,40812.89,1092
64,56,69117.27,752
69,57,81118.39,1428
59,40,22350.34,1309
69,88,55624.3,905
70,50,10292.08,945
65,60,4809.72,942
70,41,51447.71,468
66,47,18780.98,1022
68,33,24231.13,806
68,27,61493.18,1130
68,26,27808.5,710
71,22,25568,1011
69,83,73863.94,1002
74,39,49251.97,981
63,44,27169.79,855
66,58,38667.26,1204
67,61,39667.21,1201
63,20,38504.93,1354
72,27,15781.36,1122
70,73,18278.14,992
64,23,29208.89,1010
67,40,34741.45,957
73,35,28924.06,626
68,59,79737.84,1369
62,45,71760.8,783
66,43,52405.89,1323
72,31,43281.8,558
67,33,28261.74,1043
74,46,102756.45,1071
69,67,91578.62,1189
68,84,33525.48,883
64,67,30049.06,1210
70,83,48463.58,1170
71,87,6776.06,1242
71,55,84357.69,945
72,61,26466.45,860
65,60,7811.16,917
67,28,16308.81,1018
74,69,61484.57,968
68,81,20480.07,774
68,51,43247.31,1310
68,72,59620.61,1407
75,31,4064.37,1153
72,58,35232.34,1125
68,83,58849.92,1187
75,29,22787.56,1283
65,58,32369.62,720
65,28,17152.28,1228
65,85,29075.29,1396
73,22,16529.55,1033
71,75,92490.2,808
61,67,8064.4,915
68,78,175954.76,1162
68,51,40415.53,1098
73,85,101464.45,955
68,19,21333.71,1120
65,89,30896.44,881
69,68,45336.47,1068
63,43,29549.16,809
68,42,28511.9,732
71,84,54562.54,1222
69,48,48406.62,1120
68,44,8523.61,995
74,49,21348.14,913
71,63,77553.56,932
68,87,45851.78,1327
74,58,60500.7,1573
68,59,54005.05,1239
68,54,12741.17,1188
72,43,13878.95,1018
70,20,37959.54,1253
62,41,8490.51,528
70,69,32070.59,998
72,69,40804.62,933
67,44,5078.8,400
68,54,61670.92,1250
69,20,9517.14,823
74,40,5165.31,887
70,41,12939,1298
67,38,12384.04,889
71,40,56204.48,1095
67,84,20356.52,1086
72,53,14283.82,965
75,67,61797.41,812
71,33,20579.88,1254
76,41,58071.59,1240
63,53,33907.81,899
71,26,66674.84,1095
68,64,48278.03,840
68,58,36604.71,906
67,34,57242.71,897
70,85,9449.22,1107
69,63,28530.27,986
66,75,55861.31,1507
68,21,23548.74,949
73,78,18090.53,1200
80,55,13222.95,838
62,43,21201.37,1046
67,41,4921.59,1049
69,24,7486.68,1395
68,74,29793.28,852
75,42,32883.86,773
72,32,91913.21,1061
70,50,41150,879
72,89,40820.94,1060
59,44,77458.34,1369
72,42,60080.72,1017
74,73,54181.7,897
67,87,45097.6,818
65,66,29344.07,882
67,51,49486.15,1319
69,78,57229.6,1084
66,59,41381.21,813
69,38,75808.87,1129
61,26,2255.25,982
69,54,9607.25,731
70,39,16207.42,1243
69,21,7698.98,920
68,80,30192.11,1172
69,62,76802.08,973
69,34,17742.85,1252
74,32,39550.93,1115
69,85,130963.25,907
68,71,11707.01,1236
69,74,807.12,666
72,46,34040.5,1333
68,45,74114.1,912
68,68,34407.27,844
71,35,71112.7,897
74,82,11163.64,860
72,83,46253.87,947
70,81,9575.21,1030
77,23,61249.23,738
68,40,33018.19,1041
74,82,83816.92,1119
65,48,77650.29,1272
67,49,16898.09,920
65,60,144540.8,1014
74,47,9708.79,1234
68,18,5797.61,1067
77,58,15655.5,1053
59,22,27550.34,1373
69,26,13632.5,1027
65,30,84043.48,1138
70,69,61486.89,1273
74,36,7729.39,595
73,45,8031.43,972
67,46,44574.72,943
64,51,52494.06,775
73,83,50627.01,788
59,47,20250.76,950
73,39,9002.72,1124
71,63,68141.52,756
73,69,38470.88,916
65,32,9089.32,1008
66,73,71063.7,1117
67,27,36206.28,778
70,71,62285.02,1260
69,29,15577.23,1172
65,30,15933.98,741
68,31,24744.02,1355
71,55,55734.74,1325
62,37,32004.3,1324
63,48,26529.06,950
70,52,66646.65,1360
64,35,41073.53,913
60,32,26248.73,637
70,19,7235.46,1048
70,89,49195.41,958
65,48,38011.7,777
70,33,26983.23,1291
69,76,27977.31,876
73,72,54080.96,784
62,89,97380.01,846
71,68,25513.12,977
66,50,20955.84,1085
67,59,26382.22,1033
77,31,27574.63,1082
73,85,97973.93,1053
75,86,40392.67,866
70,68,56315.5,1353
68,49,14930.62,1432
70,34,17878.71,1213
68,21,22617.69,1282
61,76,38938.53,643
73,32,19670.92,1224
68,61,19995.25,1147
69,38,37473.05,825
72,18,74649,931
75,34,39310.03,841
71,28,16453.36,1240
69,30,123943.32,837
69,18,25161.58,1134
72,41,7601.91,1174
70,19,14491.15,1044
70,26,90528.2,828
64,23,17247.4,972
70,87,26820,1484
69,58,14396.11,970
64,72,16313.28,1026
66,56,25021.56,1214
70,59,39771.45,1135
66,26,31668.88,1133
64,85,16995.91,1433
67,44,15227.13,1059
72,77,15423.12,942
67,46,27690.44,1138
74,44,14781.47,758
69,77,20351.79,1155
68,29,108473.62,958
68,78,13539.31,896
67,56,91741.54,1206
64,40,39338.94,931
66,39,78683.82,1353
63,33,20855.11,1064
69,64,23109.07,1500
78,52,48760.88,1455
73,81,23865.82,1186
73,28,85685.59,971
64,65,30612.61,1197
68,41,32437.54,1176
71,32,71217.36,744
70,61,39583.13,1067
69,19,31853.95,801
69,55,17859.03,1232
74,53,12868.12,900
63,87,6294.72,1025
73,34,4556.4,1135
68,48,100577.14,902
67,69,22968.99,1036
64,81,27904.49,745
66,81,44066.94,1030
68,44,66042.33,1343
72,26,8918.37,942
68,18,22427.07,1264
74,66,35281.67,1235
58,46,41408.61,837
67,25,40757.22,1186
65,21,54909.75,1459
73,33,54258.08,1305
64,20,13236.16,1072
70,62,39832.8,762
73,52,42965.04,780
71,68,75263.52,775
71,88,69384.88,1255
73,69,19243.06,716
76,47,70083.97,731
72,33,82690.78,1042
76,77,84044.87,1167
71,74,47359.58,797
70,48,62408.47,817
66,60,32359.29,962
66,23,14488.35,1236
69,59,69316.61,1314
71,28,48541.39,795
67,43,4162.38,922
71,57,16334.5,927
70,65,46367.61,1021
63,22,5826.34,1270
66,72,63297.59,1181
67,23,52874.85,1192
67,78,23875.21,681
65,33,43288.04,1156
68,53,34706.46,785
70,19,43553.95,902
63,22,24613.4,1145
68,48,44787.42,1102
64,63,19648.91,860
70,26,117866.56,995
64,72,13880.07,932
71,30,6352.65,970
72,36,24877.64,895
75,62,18902.76,1249
66,62,26984.61,1080
66,48,74805.29,1337
67,37,15846.87,1121
73,48,37525.92,1372
64,33,34020.45,1388
65,33,7210.49,997
69,72,28998.7,1234
69,88,44283.25,677
67,52,22402.34,771
71,86,5127.2,769
75,81,74567.57,1317
74,52,39271.01,1164
64,66,15551.02,1079
70,76,10078.9,1038
70,46,90991.28,1064
66,61,34455.68,986
66,22,25438.07,1406
73,41,36929.45,1102
69,89,32028.24,902
74,89,118128.06,1081
68,71,45063.75,1080
67,19,433.13,1067
72,47,25346.92,1162
66,37,26243.85,872
76,85,52467.6,1105
69,21,22418.17,1090
73,19,20322.27,1196
72,68,24367.89,1203
69,26,28157.11,834
67,63,26641.08,620
72,69,81591.09,726
69,86,13713.33,1038
68,82,40387.82,1335
65,50,34074.74,1115
74,39,8362.58,1501
67,81,38358.67,1104
74,59,3290.5,805
74,76,4696.99,1058
60,89,71462.1,1073
63,82,25851.9,1131
69,43,55408.68,1016
73,78,39005.77,1170
63,73,49174.08,678
69,70,27762.68,1059
70,89,33170.35,1001
69,80,5657.26,1140
73,88,31057,811
68,55,51254.83,993
74,77,32316.44,1353
65,39,73031.56,806
69,49,42309.9,1286
66,88,18752.05,1311
68,77,37152.6,893
71,45,38024.59,1242
66,53,86365.25,1022
77,85,28048.71,971
76,47,14238.94,1008
76,71,34712.01,1028
80,82,102488.95,1083
57,55,15682.37,1273
68,89,11302.66,1371
68,83,3141.88,1583
72,37,41885.11,1136
68,41,34229.48,1102
75,65,48976.57,1238
72,32,51981.47,830
74,70,54817.08,913
65,82,11044.4,1383
74,27,57616.45,1048
71,39,23945.46,1282
76,75,50333.02,888
67,50,18744.76,1291
67,22,16809.49,1188
62,63,37526.54,1540
71,63,23627.63,1310
70,51,26743.05,1211
72,41,31094.63,857
72,40,68334.92,1120
64,80,55658.07,812
70,38,70605.25,1167
71,77,8978.81,875
69,85,35468.1,950
74,52,23475.83,747
72,43,8297.72,922
71,66,39092.09,1135
65,68,68019.72,1136
67,62,3265.3,865
69,74,55012.42,1141
60,58,45836.04,619
68,44,104045.09,1318
67,83,37855.39,958
68,23,38629.67,857
68,48,46104.39,1186
67,77,61325.95,902
67,57,44531.4,991
73,29,28523.14,960
66,48,26459.88,989
67,46,113097.17,701
68,78,81861.31,1054
60,40,14391.64,1274
67,34,26756.06,1295
69,78,17528.13,1236
68,56,37878.22,1272
73,57,6427.34,710
68,79,69947.01,1230
70,74,16997.96,1018
63,72,44133.25,1056
71,59,46264.85,1030
66,45,8245.22,795
72,32,76162.02,1165
63,67,68315.38,1160
67,18,20238.75,827
64,29,34786.52,1060
71,40,27961.4,849
67,22,38697.8,979
65,79,4969.86,1057
73,67,61192.87,543
74,79,16991.2,1286
70,73,36632.6,1136
69,46,105038.6,1430
68,54,55070.11,1095
68,67,14106.14,841
70,63,79109.55,1321
68,47,60890.84,1239
67,35,30621.41,1021
65,73,24012.61,575
66,30,14997.83,1309
64,50,51671.18,628
70,73,8307.61,1295
69,86,10009.93,909
72,83,41541.11,995
61,23,72943.53,1115
72,50,41409.92,1205
71,89,39593.25,913
70,34,36242.92,1240
76,51,117119.59,1135
65,57,50750.73,983
69,41,32574.69,958
68,89,6767.92,1070
69,26,92919.83,1113
67,71,7844.16,1515
78,60,42046.74,878
61,74,42475.89,1064
65,29,8148.44,1160
70,34,46809.69,1391
69,72,7706.22,1009
63,52,9337.62,1203
69,64,55786.5,1015
68,63,16968.15,1251
66,52,13002.17,482
67,50,36283.26,741
71,87,9699.82,1318
73,84,72774.19,811
61,25,43888.2,994
73,47,109071.55,929
65,52,24031.73,943
67,66,39036.7,888
71,27,34340.83,711
68,74,27879.65,1172
73,60,32062.38,1145
61,43,6244.24,957
69,60,114299.03,1028
66,43,11098.48,1109
68,66,17371.79,1329
73,89,35769.7,948
68,83,23197.67,1508
70,49,75252.08,838
72,48,4551.64,911
66,75,32730.21,1057
70,22,67549.24,909
73,89,43357.86,993
67,67,47767.09,1197
65,73,7376.7,848
65,80,124690.71,1098
72,83,41766.63,1121
65,28,91759.56,1090
66,66,17800.26,775
73,43,15414.28,1140
71,33,26789.91,1187
73,68,11063.35,905
65,43,20721.33,769
71,41,88336.21,1288
66,28,82419.98,985
65,28,28395.74,868
64,57,19546.02,1071
75,77,31396.98,858
66,22,25634.27,1175
75,88,64845.15,1106
65,57,19230.13,1299
69,54,40013.86,1276
76,61,2138.07,1108
70,65,55022.67,617
69,19,25374.9,1155
70,44,75330.02,1114
70,85,44688.53,973
69,38,6534.7,1369
78,83,9585.79,1061
65,27,15632.86,918
61,76,66673.86,1104
56,23,80253.29,1198
74,71,27772.18,747
69,62,36845.96,935
73,81,53814.39,965
69,62,75058.66,1009
66,81,7617.54,975
65,19,142850.57,1038
71,73,32347.82,1159
66,65,39734.05,1103
71,55,2226.88,886
69,55,44529.5,1240
76,63,15319.29,1043
70,57,7635.47,898
71,32,9633.31,1011
72,40,86798.61,1203
58,42,12825.46,1091
64,67,6473.63,1168
68,24,77885.82,1244
71,69,100444.64,793
70,20,30733.46,1053
72,60,27965.72,865
74,40,21133,594
66,84,21803.32,854
63,29,47102.11,841
63,57,19315.49,703
70,52,85586.16,1356
64,18,34283.03,1073
60,40,15235.02,886
73,22,35720.84,1446
66,49,62426.2,881
72,47,18593.49,1411
73,22,23592.53,965
64,52,60695.56,1085
61,62,32344.18,834
71,72,57802.31,881
67,20,5701.49,1307
69,60,41419.29,991
74,88,76053.28,1062
75,68,89117.99,1118
71,51,30078.36,884
64,78,20503.92,1202
71,24,57428.82,1346
69,53,48477.59,1316
66,79,1564.86,1133
65,54,30674.76,1221
69,23,59049.35,1182
77,47,59854.05,1124
64,31,57077.51,1361
73,52,42740.09,1269
69,55,4675.38,1466
71,28,4772.55,1144
68,68,15395.95,703
66,77,9123.64,1378
66,38,14922.22,939
68,56,43310.63,974
74,74,18737.23,1324
66,65,34200.01,1374
79,59,56042,1133
63,20,14863.19,894
75,23,71295.76,822
64,58,12591.43,917
66,28,6060.48,758
72,23,23960.05,1097
71,81,60890.35,1449
76,51,9675.07,1167
67,18,136047.98,1507
72,83,23820.42,1007
69,46,51334.38,1301
69,74,41832.24,532
72,30,16589.35,913
69,49,33065.97,872
73,70,33271.33,400
70,55,56494.83,896
69,33,14497.23,1230
70,87,2757.96,840
68,71,29802.26,828
62,32,21953.74,1358
69,29,39364.89,1010
70,38,25832.15,847
65,63,1634.43,1123
76,26,14235.7,1285
72,26,43006.96,606
74,19,43482.6,1168
70,65,67431.95,1327
64,27,70503.57,1023
70,84,31305.37,887
67,62,15520.78,1528
72,71,15805.28,889
70,26,26196.55,1105
70,44,29794.44,922
69,19,34913.91,1121
71,19,3868.27,913
66,74,14868.71,1039
72,50,3287.67,1317
64,69,7042.88,933
74,47,41269.24,919
69,36,30645.16,952
70,77,74312.72,1138
73,47,5494.07,1205
62,40,40240.46,824
63,82,15863.45,1081
69,63,43762.04,1017
70,66,31183.36,999
68,58,923.13,1223
70,44,43931.09,1118
73,84,20962.38,1131
71,60,18595.4,1129
69,23,66162.33,992
68,51,33331.44,1023
73,50,15207.6,1285
67,41,6436.39,1139
69,42,16953.8,1245
70,39,79821.77,847
66,30,22677.41,759
71,64,23289.41,1038
71,36,75807.6,1044
73,32,26182.67,1072
69,81,86104.86,913
62,67,46563.04,1042
72,79,102995.19,865
64,56,31273.67,889
70,77,25859.92,877
74,57,61805.96,1262
74,27,28827.52,1246
76,19,30279.1,1353
76,58,87273.11,1045
69,41,1140.06,1348
67,89,17250.09,973
71,45,59204.45,1053
75,53,52079.4,1008
74,40,15514.51,949
76,21,46779.91,1451
69,57,2081.71,848
69,55,15038.11,841
66,56,17068.56,1103
69,30,44252.84,1148
72,64,11687.61,1088
68,18,90679.97,1210
67,69,19776.16,997
69,25,62092.73,1092
72,26,48395.69,816
64,22,18171.16,870
67,52,20273.64,1065
69,41,22076.31,1181
76,45,51901.51,1127
65,66,40260.43,1298
74,68,18607.9,881
64,28,62315.71,1211
71,78,12752.56,1385
66,49,63576.48,1078
67,39,46835.52,1008
60,63,55509.35,777
60,37,53742.52,1038
64,48,72677.57,1394
65,66,22593.55,676
71,36,30404.25,1062
71,87,50759.72,1089
67,53,11708.44,1235
71,34,58145.08,1056
66,36,13298.6,1320
74,21,89783.52,888
70,45,67803.79,681
79,86,91184.49,995
64,26,50357.53,942
70,35,78900.2,1055
69,46,118755.16,1150
67,51,39334.43,1330
63,21,18126.65,932
72,61,27422.86,677
74,20,4388.04,936
68,34,26271.96,1210
69,59,21613.94,801
70,25,31793.29,1034
69,88,2608.69,1175
76,36,49151.66,1241
73,70,16168.9,1304
74,53,118066.62,911
69,42,10164.99,1265
73,38,29318.52,985
75,34,47765.21,1442
75,73,6957.78,1406
68,59,10383.63,1203
66,63,17460.59,1142
69,85,18668.3,1080
65,20,73328.46,1190
64,28,36103.11,1047
65,19,29403.79,1079
64,28,2971.5,1050
74,67,26022.61,939
68,54,86709.18,1008
66,64,19820.27,663
70,28,99532.17,504
73,45,76766.55,881
68,54,14751.99,1074
67,69,44503.57,882
74,76,51031.63,1291
68,80,16577.58,1140
68,82,11778.43,1271
69,48,22496.46,1186
68,54,22568.82,997
67,36,87196.86,831
66,18,45416.52,1158
67,70,14943.74,1082
63,30,18224.14,1507
66,54,75600.42,964
78,18,6737.89,820
69,34,37216.1,1184
75,79,52687.47,1295
66,27,68060.26,1078
66,51,21169.58,1071
71,80,35134.07,1138
67,82,20491.8,1063
67,21,5181.42,1217
72,68,8178.45,1230
67,54,19447.27,1212
66,22,52514.02,1192
70,72,86080.64,1246
63,80,51672.3,1019
69,84,62542.38,1081
66,70,48913.59,889
69,43,17818.28,1150
67,58,8973.03,880
72,72,38670.69,814
70,34,19580.9,1188
70,21,54918.14,956
73,46,104850.33,1347
76,46,63263.12,1012
68,21,11088.77,719
67,48,3673.04,948
70,53,100007.97,1331
63,79,63241.54,992
71,85,35061.89,1123
66,75,12675.12,1153
61,64,24142.19,1161
73,55,115605.59,1014
70,36,58631.99,691
73,79,6833.43,1345
68,51,75409.46,1085
69,89,32763.51,973
69,23,22888.76,974
75,80,37614.84,1287
65,54,63484.79,1256
68,74,53090.18,1078
71,46,15272.81,989
72,76,52420.42,895
63,33,12823.39,1064
70,84,11620.66,1218
64,78,73454,1237
74,82,21146.64,1049
69,62,95046.92,930
69,43,10273.75,1020
63,44,55181.54,1451
68,32,16902.56,857
67,47,44115.55,1367
68,67,16766.91,941
69,71,88252.51,981
65,52,45105.47,1176
68,85,12393.84,1506
71,79,28622.12,1174
63,65,23685.04,1085
65,78,27804.76,932
71,60,29903.75,1053
72,74,4086.03,1219
71,22,23100.96,1084
73,66,16228.77,1267
80,60,12095.88,1468
68,87,99968.78,1050
73,86,72846.12,1304
69,79,27149.6,949
